label,experiment_index,pr_number,pr_title,pr_created_at,pr_closed_at,pr_merged_at,head_ref,run_id,wandb_project,wandb_name,wandb_group,wandb_tags,wandb_created_at,wandb_url,surface_pressure_rel_l2_pct,abupt_axis_mean_rel_l2_pct,state
yi,171,472,edward: Muon@1e-3 vs AdamW full-budget 4-GPU DDP (PR #377 promotion),2026-05-02T22:36:32Z,2026-05-03T20:07:10Z,,edward/muon-full-budget-ddp,u5qqy0q5,senpai-v1-drivaerml,edward-r28-arm-a-adamw-ctrl-wd1e4,edward-r28-muon-ddp-fullbudget-v1,edward,2026-05-02T23:55:50Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/u5qqy0q5,13.494282962519003,21.003286761364603,finished
yi,171,472,edward: Muon@1e-3 vs AdamW full-budget 4-GPU DDP (PR #377 promotion),2026-05-02T22:36:32Z,2026-05-03T20:07:10Z,,edward/muon-full-budget-ddp,blflnddk,senpai-v1-drivaerml,edward-r28-arm-b-muon-1e3-wd1e4,edward-r28-muon-ddp-fullbudget-v1,edward,2026-05-03T04:46:36Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/blflnddk,6.9696471634699195,12.425152800288412,finished
yi,171,472,edward: Muon@1e-3 vs AdamW full-budget 4-GPU DDP (PR #377 promotion),2026-05-02T22:36:32Z,2026-05-03T20:07:10Z,,edward/muon-full-budget-ddp,lgy5e3uw,senpai-v1-drivaerml,edward-r28-arm-b-muon-1e3-wd1e4-v2,edward-r28-muon-ddp-fullbudget-v2,edward,2026-05-03T09:49:00Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/lgy5e3uw,7.609995648690289,13.275486609965649,finished
yi,171,472,edward: Muon@1e-3 vs AdamW full-budget 4-GPU DDP (PR #377 promotion),2026-05-02T22:36:32Z,2026-05-03T20:07:10Z,,edward/muon-full-budget-ddp,tl87weiy,senpai-v1-drivaerml,edward-r28-arm-c-muon-1e3-resume-from-blflnddk,edward-r28-muon-ddp-fullbudget-v2,edward,2026-05-03T14:39:58Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/tl87weiy,6.112640648457167,11.189483423763004,finished
yi,172,473,alphonse: per-axis coordinate normalization to fix PE anisotropy,2026-05-02T22:37:26Z,2026-05-03T14:51:59Z,,alphonse/car-aligned-coord-frame,y2mj7gdn,senpai-v1-drivaerml,alphonse-r28-arm-a-none-ctrl-v2,alphonse-r28-coord-normalize-v1,alphonse,2026-05-03T00:06:11Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/y2mj7gdn,6.773490733887906,12.145623218441562,finished
yi,172,473,alphonse: per-axis coordinate normalization to fix PE anisotropy,2026-05-02T22:37:26Z,2026-05-03T14:51:59Z,,alphonse/car-aligned-coord-frame,75oqcq22,senpai-v1-drivaerml,alphonse-r28-arm-b-axis-norm,alphonse-r28-coord-normalize-v1,alphonse,2026-05-03T04:57:10Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/75oqcq22,7.214876523491695,12.857013196509232,finished
yi,172,473,alphonse: per-axis coordinate normalization to fix PE anisotropy,2026-05-02T22:37:26Z,2026-05-03T14:51:59Z,,alphonse/car-aligned-coord-frame,8411123o,senpai-v1-drivaerml,alphonse-r28-arm-c-l2-norm,alphonse-r28-coord-normalize-v1,alphonse,2026-05-03T09:47:36Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/8411123o,11.73387482300973,19.843022023990105,finished
yi,174,478,chihiro: per-step cosine LR schedule (fix epoch-step LR decay),2026-05-03T00:08:09Z,2026-05-04T04:59:07Z,,chihiro/per-step-cosine-lr,ieq2qtn7,senpai-v1-drivaerml,chihiro/r29-arm-a-epoch-cosine,yi-r29-per-step-cosine,chihiro,2026-05-03T00:30:56Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/ieq2qtn7,7.001563143754014,12.518659353238496,finished
yi,174,478,chihiro: per-step cosine LR schedule (fix epoch-step LR decay),2026-05-03T00:08:09Z,2026-05-04T04:59:07Z,,chihiro/per-step-cosine-lr,8ctb1o82,senpai-v1-drivaerml,chihiro/r29-arm-b-step-cosine,yi-r29-per-step-cosine,chihiro,2026-05-03T05:21:39Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/8ctb1o82,7.418336855649168,12.897686269161726,finished
yi,174,478,chihiro: per-step cosine LR schedule (fix epoch-step LR decay),2026-05-03T00:08:09Z,2026-05-04T04:59:07Z,,chihiro/per-step-cosine-lr,vyeq1ggj,senpai-v1-drivaerml,chihiro/r30-arm-a-epoch-cosine,chihiro-r30-per-step-cosine-rematch,chihiro,2026-05-03T10:24:59Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/vyeq1ggj,5.997283170163129,10.994944751614169,finished
yi,174,478,chihiro: per-step cosine LR schedule (fix epoch-step LR decay),2026-05-03T00:08:09Z,2026-05-04T04:59:07Z,,chihiro/per-step-cosine-lr,orh5gtm9,senpai-v1-drivaerml,chihiro/r30-arm-b-step-cosine,chihiro-r30-per-step-cosine-rematch,chihiro,2026-05-03T16:36:35Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/orh5gtm9,6.12223337132217,11.106163148811117,finished
yi,174,478,chihiro: per-step cosine LR schedule (fix epoch-step LR decay),2026-05-03T00:08:09Z,2026-05-04T04:59:07Z,,chihiro/per-step-cosine-lr,u72dousk,senpai-v1-drivaerml,chihiro/r31-arm-bprime-step-cosine-eta1e5,chihiro-r31-per-step-cosine-eta-min,chihiro,2026-05-04T01:01:38Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/u72dousk,6.094819736374022,11.18369823162481,finished
yi,175,479,thorfinn: stochastic depth + dropout sweep (val→test gap attack),2026-05-03T00:17:58Z,2026-05-03T05:36:27Z,,thorfinn/stochastic-depth-dropout-sweep,ynvm2xwo,senpai-v1-drivaerml,thorfinn/stochastic-depth-dropout-ctrl,yi-r30-stochastic-depth-dropout,thorfinn,2026-05-03T00:25:03Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/ynvm2xwo,7.247613395473201,12.69672281655808,finished
yi,175,479,thorfinn: stochastic depth + dropout sweep (val→test gap attack),2026-05-03T00:17:58Z,2026-05-03T05:36:27Z,,thorfinn/stochastic-depth-dropout-sweep,6a4bblwt,senpai-v1-drivaerml,thorfinn/stochastic-depth-p05,yi-r30-stochastic-depth-dropout,thorfinn,2026-05-03T00:25:06Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/6a4bblwt,7.795194694743886,13.319701181907718,finished
yi,175,479,thorfinn: stochastic depth + dropout sweep (val→test gap attack),2026-05-03T00:17:58Z,2026-05-03T05:36:27Z,,thorfinn/stochastic-depth-dropout-sweep,l0uwizzp,senpai-v1-drivaerml,thorfinn/dropout-p05,yi-r30-stochastic-depth-dropout,thorfinn,2026-05-03T00:25:09Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/l0uwizzp,7.5649772818117675,12.915057728531815,finished
yi,175,479,thorfinn: stochastic depth + dropout sweep (val→test gap attack),2026-05-03T00:17:58Z,2026-05-03T05:36:27Z,,thorfinn/stochastic-depth-dropout-sweep,csumkeap,senpai-v1-drivaerml,thorfinn/stochastic-depth-dropout-combined,yi-r30-stochastic-depth-dropout,thorfinn,2026-05-03T00:25:12Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/csumkeap,8.109911330998663,13.518449069320049,finished
yi,176,485,asinh wall-shear target normalization to compress 4-decade tau range,2026-05-03T01:38:35Z,2026-05-03T08:17:19Z,,kohaku/asinh-wallshear-norm-yi,4uhtto3t,senpai-v1-drivaerml,kohaku/asinh-r30-A-s0p05-v2,yi-r30-kohaku-asinh-wallshear-v2,kohaku,2026-05-03T03:14:07Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/4uhtto3t,10.620712088320063,33.60251948439189,finished
yi,176,485,asinh wall-shear target normalization to compress 4-decade tau range,2026-05-03T01:38:35Z,2026-05-03T08:17:19Z,,kohaku/asinh-wallshear-norm-yi,0l7iuxwe,senpai-v1-drivaerml,kohaku/asinh-r30-B-s0p1-v2,yi-r30-kohaku-asinh-wallshear-v2,kohaku,2026-05-03T03:14:15Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/0l7iuxwe,10.947711378288954,24.880638375898144,finished
yi,176,485,asinh wall-shear target normalization to compress 4-decade tau range,2026-05-03T01:38:35Z,2026-05-03T08:17:19Z,,kohaku/asinh-wallshear-norm-yi,v6hbp1pi,senpai-v1-drivaerml,kohaku/asinh-r30-C-s0p5-v2,yi-r30-kohaku-asinh-wallshear-v2,kohaku,2026-05-03T03:14:22Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/v6hbp1pi,10.493442106621028,19.01724923755472,finished
yi,177,490,frieren: STRING-sep learnable PE port to yi (PR #420 reassign),2026-05-03T03:09:23Z,2026-05-03T15:48:28Z,2026-05-03T15:48:28Z,frieren/string-sep-pe-yi-v2,0p3rjqzz,senpai-v1-drivaerml,frieren-string-sep-pe-arm-a,frieren-r30-string-sep-pe-port,frieren,2026-05-03T05:08:36Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/0p3rjqzz,6.472220457119258,11.542772959280326,finished
yi,177,490,frieren: STRING-sep learnable PE port to yi (PR #420 reassign),2026-05-03T03:09:23Z,2026-05-03T15:48:28Z,2026-05-03T15:48:28Z,frieren/string-sep-pe-yi-v2,zwh9qzjw,senpai-v1-drivaerml,frieren-string-sep-pe-arm-a-resume,frieren-r30-string-sep-pe-port-v2,frieren,2026-05-03T10:23:33Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/zwh9qzjw,4.996069062119772,9.3732185027712,finished
yi,178,491,"fern: EMA model soup (last-K=4 checkpoint avg) — post-training, zero train cost",2026-05-03T03:10:12Z,2026-05-03T09:11:29Z,,fern/ema-soup-last-k,95n2udhs,senpai-v1-drivaerml,fern-ema-soup-train,fern-r30-ema-soup,fern,2026-05-03T03:47:22Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/95n2udhs,6.698615981349733,12.039819445666492,finished
yi,180,517,"askeladd: Lion (lr, clip) joint sweep at fixed lr·clip product",2026-05-03T08:21:06Z,2026-05-03T18:13:16Z,2026-05-03T18:13:16Z,askeladd/lion-lr-clip-joint-sweep,brat65z4,senpai-v1-drivaerml,askeladd/lion-lr-clip-iso-arm-A,yi-r31-askeladd-lion-lr-clip-iso,askeladd,2026-05-03T08:23:13Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/brat65z4,5.3823195936339925,10.118966201751515,finished
yi,180,517,"askeladd: Lion (lr, clip) joint sweep at fixed lr·clip product",2026-05-03T08:21:06Z,2026-05-03T18:13:16Z,2026-05-03T18:13:16Z,askeladd/lion-lr-clip-joint-sweep,w6rd6riw,senpai-v1-drivaerml,askeladd/lion-lr-clip-iso-arm-B,yi-r31-askeladd-lion-lr-clip-iso,askeladd,2026-05-03T13:14:51Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/w6rd6riw,5.904404635928425,10.971651515870558,finished
yi,181,518,kohaku: loss-side asinh wallshear (no inverse pipeline) — corrected #485,2026-05-03T08:22:41Z,2026-05-04T03:59:53Z,,kohaku/loss-side-asinh-wallshear,mit41js3,senpai-v1-drivaerml,kohaku/asinh-d0.5,yi-r31-kohaku-loss-side-asinh,kohaku,2026-05-03T08:31:25Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/mit41js3,6.7897538346945545,12.809137397372734,finished
yi,181,518,kohaku: loss-side asinh wallshear (no inverse pipeline) — corrected #485,2026-05-03T08:22:41Z,2026-05-04T03:59:53Z,,kohaku/loss-side-asinh-wallshear,3nepwfiq,senpai-v1-drivaerml,kohaku/asinh-d2.0,yi-r31-kohaku-loss-side-asinh,kohaku,2026-05-03T18:11:38Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/3nepwfiq,6.730111650089906,12.146885249714419,finished
yi,181,518,kohaku: loss-side asinh wallshear (no inverse pipeline) — corrected #485,2026-05-03T08:22:41Z,2026-05-04T03:59:53Z,,kohaku/loss-side-asinh-wallshear,1vbb723g,senpai-v1-drivaerml,kohaku/asinh-d0.0-ctrl,yi-r31-kohaku-loss-side-asinh,kohaku,2026-05-03T23:02:28Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/1vbb723g,6.744370361525307,12.017889333513864,finished
yi,182,519,gilbert: layer-wise LR decay (LLRD) sweep on 4L/512d Lion stack,2026-05-03T08:23:51Z,2026-05-04T03:30:40Z,,gilbert/layer-wise-lr-decay,wmou5ul6,senpai-v1-drivaerml,gilbert/llrd-A-decay0.95,yi-r31-gilbert-llrd,gilbert,2026-05-03T08:49:33Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/wmou5ul6,6.865131626921585,12.24209801165063,finished
yi,182,519,gilbert: layer-wise LR decay (LLRD) sweep on 4L/512d Lion stack,2026-05-03T08:23:51Z,2026-05-04T03:30:40Z,,gilbert/layer-wise-lr-decay,dzayjihe,senpai-v1-drivaerml,gilbert/llrd-C-decay0.75,yi-r31-gilbert-llrd,gilbert,2026-05-03T17:33:55Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/dzayjihe,8.559136607221905,14.537200476861228,finished
yi,182,519,gilbert: layer-wise LR decay (LLRD) sweep on 4L/512d Lion stack,2026-05-03T08:23:51Z,2026-05-04T03:30:40Z,,gilbert/layer-wise-lr-decay,htwebda3,senpai-v1-drivaerml,gilbert/llrd-B-decay0.85-rerun,yi-r31-gilbert-llrd,gilbert,2026-05-03T22:23:59Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/htwebda3,7.647942513053538,13.219203923210591,finished
yi,183,520,norman: volume-only coord transform (signed-log / asinh) — #449 follow-up,2026-05-03T08:25:03Z,2026-05-04T00:54:16Z,,norman/volume-only-log-x-coord,17x5vvnh,senpai-v1-drivaerml,norman/pr520-arm-A-none,yi-r31-norman-volume-only-log-x,norman,2026-05-03T08:45:16Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/17x5vvnh,6.800104435667265,12.099285285182408,finished
yi,183,520,norman: volume-only coord transform (signed-log / asinh) — #449 follow-up,2026-05-03T08:25:03Z,2026-05-04T00:54:16Z,,norman/volume-only-log-x-coord,zg1xkdo4,senpai-v1-drivaerml,norman/pr520-arm-B-signed-log,yi-r31-norman-volume-only-log-x,norman,2026-05-03T13:35:09Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/zg1xkdo4,6.857201772790092,12.333575143934588,finished
yi,183,520,norman: volume-only coord transform (signed-log / asinh) — #449 follow-up,2026-05-03T08:25:03Z,2026-05-04T00:54:16Z,,norman/volume-only-log-x-coord,te4c31x2,senpai-v1-drivaerml,norman/pr520-arm-C-asinh,yi-r31-norman-volume-only-log-x,norman,2026-05-03T18:25:01Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/te4c31x2,6.738931202943524,12.106123864991297,finished
yi,184,521,senku: sigmoid-l1 slice attention vs softmax (architecture A/B),2026-05-03T08:26:08Z,2026-05-03T19:06:10Z,,senku/sigmoid-slice-gating,zd1cmbvj,senpai-v1-drivaerml,senku/r31-slice-attn-A-softmax,yi-r31-senku-slice-attention,senku,2026-05-03T09:06:10Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/zd1cmbvj,7.0258362082783075,12.403421172752545,finished
yi,184,521,senku: sigmoid-l1 slice attention vs softmax (architecture A/B),2026-05-03T08:26:08Z,2026-05-03T19:06:10Z,,senku/sigmoid-slice-gating,6cberadx,senpai-v1-drivaerml,senku/r31-slice-attn-B-sigmoid-l1,yi-r31-senku-slice-attention,senku,2026-05-03T14:02:00Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/6cberadx,8.901255849300531,14.431926527435031,finished
yi,185,522,thorfinn: BF16 → FP32 last-2-epoch fine-final-precision policy,2026-05-03T08:26:55Z,2026-05-04T00:54:09Z,,thorfinn/fp32-final-epoch-fallback,72x7oy86,senpai-v1-drivaerml,thorfinn/fp32-final-arm-a-bf16,yi-r31-thorfinn-fp32-final,thorfinn,2026-05-03T08:54:47Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/72x7oy86,6.766185833497487,12.050279048731236,finished
yi,185,522,thorfinn: BF16 → FP32 last-2-epoch fine-final-precision policy,2026-05-03T08:26:55Z,2026-05-04T00:54:09Z,,thorfinn/fp32-final-epoch-fallback,y11sr80t,senpai-v1-drivaerml,thorfinn/fp32-final-arm-b-rerun-accum2,yi-r31-thorfinn-fp32-final,thorfinn,2026-05-03T18:03:58Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/y11sr80t,6.957725089166752,12.300952191890605,finished
yi,186,527,fern: SWA flat-LR tail avg — post-training weight averaging in basin,2026-05-03T09:15:03Z,2026-05-03T15:06:10Z,,fern/swa-flat-lr-tail,i8xi0z0g,senpai-v1-drivaerml,fern-r32-arm-a-swa20-5e6,fern-r32-swa-flat-lr,fern,2026-05-03T09:47:57Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/i8xi0z0g,7.089046558258741,12.52407343431359,finished
yi,187,528,nezuko: 1-cycle LR pct_start=0.05 vs cosine (DDP-4 full budget),2026-05-03T09:16:02Z,2026-05-04T02:34:06Z,,nezuko/onecycle-lr-pct05-ddp4,x3qlnjjm,senpai-v1-drivaerml,nezuko-r32-arm-a-onecycle-pct05-ep3,nezuko-r32-onecycle-ddp4,nezuko,2026-05-03T11:10:42Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/x3qlnjjm,6.496912143794824,11.589223631785295,finished
yi,187,528,nezuko: 1-cycle LR pct_start=0.05 vs cosine (DDP-4 full budget),2026-05-03T09:16:02Z,2026-05-04T02:34:06Z,,nezuko/onecycle-lr-pct05-ddp4,bwbwep0q,senpai-v1-drivaerml,nezuko-r32-arm-b-cosine-ctrl-ep3,nezuko-r32-onecycle-ddp4,nezuko,2026-05-03T16:01:35Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/bwbwep0q,6.5802521482195235,11.878622097419074,finished
yi,187,528,nezuko: 1-cycle LR pct_start=0.05 vs cosine (DDP-4 full budget),2026-05-03T09:16:02Z,2026-05-04T02:34:06Z,,nezuko/onecycle-lr-pct05-ddp4,up4xxvt7,senpai-v1-drivaerml,nezuko-r34-arm-c-onecycle-string-sep-ep3,nezuko-r34-onecycle-string-sep-confirm,nezuko,2026-05-03T21:30:51Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/up4xxvt7,6.248312242504597,11.173877420638256,finished
yi,189,530,"tanjiro: tangent-frame output head for wall-shear (τ→{t1,t2,n})",2026-05-03T11:42:49Z,2026-05-03T19:06:52Z,,tanjiro/surface-tangent-wallshear-head,5p0nj0sq,senpai-v1-drivaerml,tanjiro/tangent-frame-head-ddp4-50ep,tanjiro/tangent-frame-head-ddp4,tanjiro,2026-05-03T14:02:30Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/5p0nj0sq,5.696383715916894,10.926808442799715,finished
yi,190,533,haku: adaptive surface_pressure loss-weight decay (1.0→0.3),2026-05-03T12:10:16Z,2026-05-03T17:17:59Z,,haku/adaptive-sp-loss-weight-decay,zcb17qa5,senpai-v1-drivaerml,haku-r32-sp-decay-1.0-to-0.3,haku-r32-sp-loss-decay,haku,2026-05-03T12:26:19Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/zcb17qa5,6.992185732011199,11.726947326808538,finished
yi,191,539,frieren: STRING-sep PE + Lion lr=1e-4 clip=0.5 from scratch,2026-05-03T18:47:45Z,2026-05-04T04:58:49Z,,frieren/string-sep-lion-fromscratch,t7g7hhed,senpai-v1-drivaerml,frieren/string-sep-lion-fromscratch-armA-v3-valevery1,frieren-r33-string-sep-lion-scratch,frieren,2026-05-03T21:13:33Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/t7g7hhed,5.762930778464384,10.636435505615127,finished
yi,191,539,frieren: STRING-sep PE + Lion lr=1e-4 clip=0.5 from scratch,2026-05-03T18:47:45Z,2026-05-04T04:58:49Z,,frieren/string-sep-lion-fromscratch,qlhztp1f,senpai-v1-drivaerml,frieren/string-sep-lion-fromscratch-armB-warmup0,,frieren,2026-05-04T03:09:10Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/qlhztp1f,6.331647039753591,11.246484681591847,finished
yi,193,541,askeladd: streamline-aligned frame for wall-shear targets,2026-05-03T18:49:13Z,2026-05-04T04:58:52Z,,askeladd/streamline-ws-frame,7a4b3l55,senpai-v1-drivaerml,askeladd/r33-wsframe-armA-cartesian,askeladd-r33-ws-frame,askeladd,2026-05-03T19:41:48Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/7a4b3l55,5.036710519496333,9.443850196325895,finished
yi,197,545,senku: RoPE on Transolver slice tokens keyed on 3D centroids,2026-05-03T19:08:43Z,2026-05-04T04:58:57Z,,senku/rope-slice-tokens,9hwww7x9,senpai-v1-drivaerml,senku/slice-rope-arm-a-control,yi-r34-senku-slice-rope,senku,2026-05-04T02:09:57Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/9hwww7x9,5.0721304460098935,9.530700128367432,finished
yi,198,546,violet: online hard example mining for τ_y/τ_z wall-shear loss,2026-05-03T19:09:13Z,2026-05-04T04:58:59Z,,violet/hard-example-mining-wsy-wsz,02czx2xt,senpai-v1-drivaerml,violet/ohem-ws-k025-armB-v2,yi-r34-violet-ohem-ws,violet,2026-05-03T20:38:33Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/02czx2xt,5.2530617348469395,9.37656941289978,finished
yi,198,546,violet: online hard example mining for τ_y/τ_z wall-shear loss,2026-05-03T19:09:13Z,2026-05-04T04:58:59Z,,violet/hard-example-mining-wsy-wsz,s0bulh27,senpai-v1-drivaerml,violet/ohem-ws-k010-armC,yi-r34-violet-ohem-ws,violet,2026-05-04T01:34:05Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/s0bulh27,5.768656323706434,10.1192353690587,finished
yi,200,548,edward: Muon@1e-3 + STRING-sep PE composition (both wins from scratch),2026-05-03T20:09:43Z,2026-05-04T01:18:09Z,,edward/muon-string-sep-composition,dhnnnm8f,senpai-v1-drivaerml,edward/muon-string-sep-arm-a,edward-muon-string-sep-composition,edward,2026-05-03T20:12:17Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/dhnnnm8f,7.19089500566537,11.962196751268147,finished
yi,209,576,Round 33: STRING-sep + Lion from-scratch anchor run,2026-05-04T06:35:31Z,2026-05-04T19:18:15Z,2026-05-04T19:18:15Z,frieren/string-sep-lion-anchor,ym8x8301,senpai-v1-drivaerml,jedi-cruiser-2317,yi-round33-string-sep-lion-anchor,frieren,2026-05-04T09:10:08Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/ym8x8301,6.401915655606244,11.449879144926815,finished
yi,209,576,Round 33: STRING-sep + Lion from-scratch anchor run,2026-05-04T06:35:31Z,2026-05-04T19:18:15Z,2026-05-04T19:18:15Z,frieren/string-sep-lion-anchor,t4qaysur,senpai-v1-drivaerml,frieren/string-sep-lion-resume-from-ym8x8301-ep3,yi-round34-string-sep-lion-resume,frieren,2026-05-04T14:20:40Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/t4qaysur,5.062617265361257,9.533877693634803,finished
yi,211,578,Round 33: Streamline-aligned wall-shear target frame,2026-05-04T06:45:13Z,2026-05-04T17:39:50Z,,askeladd/streamline-wallshear-frame,dsrm9yvh,senpai-v1-drivaerml,askeladd/round33-streamline-armA-v2,yi-round33-streamline-ws-frame,askeladd,2026-05-04T09:30:29Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/dsrm9yvh,6.470444444206748,11.940724689112344,finished
yi,211,578,Round 33: Streamline-aligned wall-shear target frame,2026-05-04T06:45:13Z,2026-05-04T17:39:50Z,,askeladd/streamline-wallshear-frame,xwdmqxac,senpai-v1-drivaerml,askeladd/round33-streamline-armB-normalreg03,yi-round33-streamline-ws-frame,askeladd,2026-05-04T14:24:29Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/xwdmqxac,6.591127334111318,13.818188211050355,finished
yi,213,580,Round 33: Principal surface curvatures as input features,2026-05-04T06:45:27Z,2026-05-04T12:51:11Z,2026-05-04T12:51:11Z,haku/principal-curvature-features,c5685y3e,senpai-v1-drivaerml,haku/pr580-armC-curvature-k1k2,haku-r33-curvature,haku,2026-05-04T07:17:37Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/c5685y3e,5.976670355555685,10.795211845014807,finished
yi,215,582,Round 33 — Multi-EMA Ensemble (3 Shadow Decays),2026-05-04T07:02:39Z,2026-05-04T15:25:26Z,,chihiro/multi-ema-ensemble,z10m1mig,senpai-v1-drivaerml,chihiro/multi-ema-ensemble-armA-uniform-v2,yi-round33-multi-ema-ensemble,chihiro,2026-05-04T09:47:37Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/z10m1mig,17.798402105438374,25.692877705563244,finished
yi,216,583,Round 33 — β-NLL Heteroscedastic Loss,2026-05-04T07:02:50Z,2026-05-04T15:19:46Z,2026-05-04T15:19:46Z,edward/beta-nll-heteroscedastic-loss,nr9oenyl,senpai-v1-drivaerml,edward/beta-nll-arm-b-beta0p5,yi-round33-beta-nll,edward,2026-05-04T07:34:25Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/nr9oenyl,5.5757982698484705,10.523080465573816,finished
yi,217,584,Round 33 — Inverse Local Point Density Loss Weighting,2026-05-04T07:02:57Z,2026-05-04T19:40:39Z,,gilbert/inverse-density-loss-weight,0al2r5su,senpai-v1-drivaerml,gilbert/r33-density-A-gamma0,yi-round33-inverse-density-weight,gilbert,2026-05-04T07:30:00Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/0al2r5su,6.299227800218524,11.388855789891634,finished
yi,217,584,Round 33 — Inverse Local Point Density Loss Weighting,2026-05-04T07:02:57Z,2026-05-04T19:40:39Z,,gilbert/inverse-density-loss-weight,4zmkfwhe,senpai-v1-drivaerml,gilbert/r33-density-B-gamma0p5,yi-round33-inverse-density-weight,gilbert,2026-05-04T12:21:02Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/4zmkfwhe,5.95805345052241,11.27304069276126,finished
yi,218,585,Round 33 — Angle-to-Freestream + Log Local Area Surface Features,2026-05-04T07:03:04Z,2026-05-04T18:58:51Z,,kohaku/angle-freestream-area-features,425gcyt7,senpai-v1-drivaerml,kohaku/round33-arm-a-cos_theta_area,yi-round33-angle-area-features,kohaku,2026-05-04T07:29:10Z,https://wandb.ai/wandb-applied-ai-team/senpai-v1-drivaerml/runs/425gcyt7,8.040596561009336,13.624276184043026,finished
